ano;ptyid;trustfedgov;ptyv
2017;PT;3.0;PT
2017;Outro (direita);-3.0;PT
2017;;3.0;
2017;;-3.0;
2017;;-1.0;PT
2017;;-3.0;PT
2017;;0.0;PT
2017;;-1.0;
2017;;3.0;PT
2017;PT;3.0;
2017;;-3.0;
2017;;-3.0;Outros
2017;;-3.0;PT
2017;;0.0;
2017;;3.0;
2017;;-3.0;
2017;;-1.0;
2017;PT;-3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;Outro (direita);-3.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;0.0;
2017;;-2.0;
2017;;-2.0;
2017;;2.0;
2017;;-3.0;
2017;;-3.0;Outros
2017;;1.0;PT
2017;PT;-3.0;PT
2017;;-1.0;Outros
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-2.0;
2017;;0.0;
2017;;-3.0;Outros
2017;;0.0;
2017;;0.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;Nenhum
2017;PT;-3.0;
2017;;3.0;PT
2017;;;
2017;;-3.0;Outros
2017;;1.0;PT
2017;;0.0;
2017;;-3.0;
2017;;1.0;PT
2017;;1.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;-3.0;Outros
2017;PT;-3.0;PT
2017;;1.0;
2017;Outro (direita);-1.0;Outros
2017;PT;-2.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;Outro (esquerda);0.0;
2017;;-3.0;PT
2017;PT;-2.0;PT
2017;;1.0;
2017;;-3.0;
2017;;1.0;Outros
2017;;1.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-1.0;PT
2017;;-3.0;Outros
2017;;-1.0;PT
2017;Outro (esquerda);-3.0;
2017;;-2.0;
2017;;0.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;PT;1.0;PT
2017;;0.0;Outros
2017;;-3.0;
2017;;3.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;1.0;
2017;PT;1.0;PT
2017;;-3.0;PT
2017;;-2.0;PT
2017;PT;-3.0;PT
2017;Outro (esquerda);-2.0;PT
2017;;3.0;
2017;;-3.0;PT
2017;;-2.0;Outros
2017;;0.0;PT
2017;;-3.0;
2017;;-2.0;Outros
2017;;-3.0;Outros
2017;;2.0;
2017;;1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Outros
2017;PSDB;-3.0;
2017;;-3.0;PT
2017;;-3.0;
2017;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2017;PT;-3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;;1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Nenhum
2017;;0.0;
2017;PSDB;1.0;Outros
2017;PT;-2.0;
2017;PT;-3.0;PT
2017;;0.0;
2017;;-1.0;
2017;;-3.0;
2017;;-3.0;Nenhum
2017;;1.0;
2017;;-3.0;
2017;;-3.0;
2017;PT;3.0;
2017;;0.0;PT
2017;;-3.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-2.0;
2017;;-3.0;PT
2017;;1.0;
2017;;-3.0;
2017;;-3.0;Outros
2017;;-1.0;Nenhum
2017;;-3.0;
2017;;-1.0;Outros
2017;;0.0;Outros
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Nenhum
2017;;-2.0;
2017;;0.0;
2017;;-2.0;PT
2017;;0.0;
2017;;-3.0;
2017;;-2.0;PT
2017;Outro (direita);-2.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;PT;0.0;PT
2017;;-3.0;
2017;;-1.0;PT
2017;;-3.0;
2017;PT;-3.0;PT
2017;;-3.0;
2017;;1.0;PT
2017;;-3.0;
2017;;-1.0;PT
2017;;-2.0;PT
2017;;0.0;
2017;PT;-3.0;PT
2017;;-1.0;
2017;;-3.0;PT
2017;Outro (direita);3.0;PT
2017;;-3.0;
2017;;-1.0;PT
2017;PT;1.0;PT
2017;PT;3.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-1.0;Outros
2017;;-2.0;
2017;;0.0;PT
2017;;-3.0;Nenhum
2017;;-3.0;PT
2017;;1.0;PT
2017;;-1.0;PT
2017;;-3.0;Nenhum
2017;;-2.0;PT
2017;;-3.0;
2017;;0.0;
2017;;-3.0;Outros
2017;Outro (esquerda);-3.0;Outros
2017;Outro (direita);1.0;
2017;;;
2017;;-1.0;
2017;;;
2017;;1.0;
2017;;1.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;0.0;Outros
2017;PT;-3.0;PT
2017;;-3.0;
2017;;0.0;PT
2017;;-2.0;Outros
2017;;0.0;PT
2017;;-3.0;
2017;PT;1.0;
2017;;-2.0;
2017;;-3.0;
2017;Outro;-2.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;PT;-3.0;PT
2017;PT;-1.0;PT
2017;;-3.0;
2017;;1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-3.0;
2017;;-1.0;
2017;;-3.0;Outros
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-1.0;PT
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;PT;-1.0;
2017;;2.0;
2017;;0.0;
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-3.0;
2017;;-3.0;PT
2017;;-2.0;PT
2017;;3.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;3.0;Outros
2017;;-3.0;PT
2017;;-2.0;
2017;;-3.0;PT
2017;;2.0;
2017;;-1.0;
2017;;0.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;Outros
2017;;-2.0;Outros
2017;;-3.0;
2017;;-3.0;Outros
2017;;-1.0;
2017;;-3.0;
2017;;-1.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;PT;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;PSDB;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;0.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;-2.0;
2017;;0.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;;0.0;PT
2017;;1.0;
2017;;-2.0;
2017;;3.0;PT
2017;;-3.0;PT
2017;;1.0;PT
2017;;-3.0;
2017;;-2.0;Outros
2017;;2.0;PT
2017;;-3.0;PT
2017;;1.0;Outros
2017;;-3.0;PT
2017;;0.0;
2017;;-2.0;
2017;;-2.0;
2017;;-3.0;Outros
2017;;-3.0;
2017;;-3.0;Outros
2017;;-3.0;
2017;;-3.0;Nenhum
2017;;3.0;
2017;;-3.0;PT
2017;;-2.0;Alternativa (PSDB ou PSL)
2017;;2.0;Alternativa (PSDB ou PSL)
2017;;0.0;PT
2017;PT;-3.0;PT
2017;;0.0;PT
2017;;-3.0;
2017;;0.0;PT
2017;Outro (esquerda);-3.0;PT
2017;PT;-3.0;PT
2017;;-3.0;Outros
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Outros
2017;;-3.0;
2017;Outro (esquerda);-3.0;PT
2017;;0.0;
2017;;-3.0;
2017;;-2.0;
2017;;-3.0;
2017;;-3.0;
2017;;1.0;PT
2017;;-3.0;
2017;Outro;-3.0;PT
2017;Outro (esquerda);-1.0;PT
2017;;-2.0;PT
2017;;-1.0;Nenhum
2017;;-2.0;Outros
2017;PT;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;Nenhum
2017;Outro (direita);-3.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;PT
2017;;1.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;0.0;
2017;;-3.0;
2017;PSDB;3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;-2.0;
2017;PT;-2.0;PT
2017;;-3.0;
2017;;-2.0;Outros
2017;;-3.0;PT
2017;;-3.0;Outros
2017;;-2.0;Outros
2017;;-3.0;
2017;;-1.0;
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-1.0;
2017;;-3.0;PT
2017;;3.0;
2017;;-2.0;
2017;;-2.0;Outros
2017;;2.0;
2017;;-3.0;PT
2017;;-1.0;
2017;;-3.0;PT
2017;Outro (direita);-1.0;
2017;PSDB;0.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;Nenhum
2017;Outro (esquerda);-3.0;PT
2017;PT;-3.0;
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;0.0;PT
2017;;-3.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;0.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;Outro (esquerda);2.0;
2017;;1.0;Alternativa (PSDB ou PSL)
2017;;3.0;
2017;PT;-3.0;PT
2017;;2.0;PT
2017;;0.0;PT
2017;;-2.0;PT
2017;;0.0;PT
2017;;2.0;
2017;;1.0;
2017;;-3.0;Outros
2017;;-3.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-2.0;
2017;PT;-3.0;PT
2017;;-3.0;Outros
2017;;2.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;0.0;PT
2017;;-2.0;PT
2017;;-3.0;Nenhum
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;Outro (direita);3.0;Outros
2017;;1.0;
2017;;-3.0;PT
2017;;-2.0;
2017;;-1.0;
2017;PT;-3.0;
2017;;-3.0;
2017;PT;-3.0;PT
2017;;-1.0;
2017;;-3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;-2.0;Outros
2017;;-3.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;Outro;-3.0;PT
2017;;-3.0;
2017;;-3.0;Outros
2017;PT;-3.0;PT
2017;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2017;;0.0;
2017;;-2.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;-1.0;Outros
2017;;-3.0;
2017;;-3.0;
2017;;-1.0;Outros
2017;;-3.0;Outros
2017;Outro (direita);-3.0;PT
2017;;-1.0;
2017;;-3.0;
2017;;-3.0;
2017;Outro (direita);-2.0;
2017;;0.0;PT
2017;Outro (direita);-3.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;PT;-3.0;
2017;;-2.0;PT
2017;Outro;-3.0;Outros
2017;;-3.0;PT
2017;;-2.0;PT
2017;PT;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;Outros
2017;;3.0;
2017;;-3.0;
2017;;-3.0;Outros
2017;;-3.0;
2017;PT;-2.0;PT
2017;;-3.0;PT
2017;;0.0;PT
2017;Outro;1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;Outro (direita);-2.0;
2017;;-3.0;
2017;;-3.0;
2017;;0.0;Outros
2017;;-3.0;
2017;;-1.0;
2017;;-3.0;PT
2017;;-1.0;
2017;;0.0;Outros
2017;PT;-3.0;PT
2017;;-3.0;
2017;;-3.0;Outros
2017;;-3.0;
2017;;2.0;
2017;;-3.0;PT
2017;PSDB;0.0;Alternativa (PSDB ou PSL)
2017;;1.0;
2017;;-3.0;PT
2017;;-2.0;
2017;;3.0;PT
2017;PT;-3.0;
2017;;-3.0;
2017;;0.0;
2017;Outro (direita);3.0;PT
2017;;-3.0;Outros
2017;;-3.0;
2017;PT;-1.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;PT;-3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;-2.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;-2.0;
2017;;-3.0;
2017;;-3.0;
2017;PT;-3.0;PT
2017;;-2.0;
2017;;1.0;PT
2017;;-3.0;
2017;;-3.0;Outros
2017;Outro (direita);0.0;
2017;;-2.0;
2017;;0.0;Alternativa (PSDB ou PSL)
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;PT;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;;3.0;PT
2017;;-2.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;2.0;PT
2017;;1.0;
2017;;1.0;Nenhum
2017;Outro (direita);1.0;
2017;;-1.0;Outros
2017;;-3.0;
2017;;2.0;Alternativa (PSDB ou PSL)
2017;;-3.0;PT
2017;;3.0;
2017;;-3.0;
2017;;-3.0;
2017;PSDB;-1.0;
2017;PT;-2.0;Outros
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-2.0;
2017;;-3.0;
2017;Outro;1.0;PT
2017;PT;-3.0;PT
2017;;-2.0;
2017;;-3.0;PT
2017;;1.0;PT
2017;;3.0;
2017;;-3.0;PT
2017;;-3.0;
2017;;-2.0;PT
2017;;0.0;
2017;;-2.0;PT
2017;;-3.0;
2017;;0.0;Nenhum
2017;;1.0;Outros
2017;;-3.0;
2017;;1.0;
2017;Outro (esquerda);-3.0;Outros
2017;;-1.0;
2017;;-1.0;PT
2017;Outro (direita);0.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;Nenhum
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;0.0;
2017;;-3.0;PT
2017;;-1.0;
2017;;-1.0;
2017;;-1.0;
2017;;3.0;PT
2017;;-3.0;
2017;;-3.0;
2017;;1.0;
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;0.0;PT
2017;;-1.0;Outros
2017;Outro (direita);0.0;PT
2017;;-2.0;
2017;;-3.0;
2017;;-3.0;Nenhum
2017;;-3.0;
2017;Outro (direita);-2.0;Alternativa (PSDB ou PSL)
2017;;-2.0;
2017;;2.0;Outros
2017;PT;-3.0;PT
2017;;0.0;PT
2017;;-3.0;
2017;;-2.0;PT
2017;;1.0;
2017;;-3.0;
2017;;-3.0;
2017;;0.0;
2017;;-2.0;PT
2017;Outro (direita);3.0;
2017;;-1.0;
2017;;-2.0;PT
2017;;-3.0;Outros
2017;;-1.0;
2017;;-3.0;PT
2017;;-3.0;
2017;PT;1.0;PT
2017;;-3.0;
2017;;-3.0;PT
2017;;-3.0;PT
2017;Outro;1.0;PT
2017;Outro (esquerda);-3.0;
2017;;-2.0;Outros
2017;;-2.0;Outros
2017;;-3.0;
2017;;-3.0;PT
2017;;-3.0;PT
2017;PT;-3.0;PT
2017;;-3.0;Nenhum
2017;;-1.0;
2017;;-1.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-2.0;Alternativa (PSDB ou PSL)
2017;;1.0;
2017;;0.0;
2017;;3.0;
2017;;-3.0;Outros
2017;;-3.0;
2017;;-3.0;
2017;;2.0;
2017;;0.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;
2017;PT;0.0;PT
2017;;-3.0;PT
2017;;-2.0;PT
2017;;-3.0;Outros
2017;Outro (esquerda);-3.0;PT
2017;PT;-3.0;
2017;;-3.0;PT
2017;;-3.0;PT
2017;;0.0;
2017;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2017;;0.0;Alternativa (PSDB ou PSL)
2017;PT;-3.0;PT
2017;;-2.0;PT
2017;;-3.0;Outros
2017;PT;-3.0;PT
2017;;-3.0;
2017;PT;3.0;PT
2017;;-2.0;PT
2017;;-2.0;PT
2017;;-3.0;PT
2017;PT;-3.0;
2017;;-3.0;
2017;Outro;2.0;PT
2017;;1.0;PT
2017;;-3.0;
2017;PT;-3.0;PT
2017;;0.0;
2017;;-3.0;PT
2017;;-1.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-1.0;
2017;;-3.0;
2017;;-3.0;
2017;;-3.0;PT
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;Outro;2.0;PT
2017;;-1.0;PT
2017;;3.0;
2017;;-3.0;
2017;PT;-3.0;PT
2017;;-3.0;Outros
2017;;-1.0;Nenhum
2017;;;
2017;;0.0;Outros
2017;PT;-3.0;PT
2017;;-1.0;PT
2017;;0.0;Alternativa (PSDB ou PSL)
2017;;-3.0;Outros
2017;;-1.0;Outros
2017;;1.0;
2017;;-1.0;PT
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-2.0;Alternativa (PSDB ou PSL)
2017;;-1.0;PT
2017;;-1.0;
2017;;-3.0;Outros
2017;;-3.0;PT
2017;;-2.0;PT
2017;;3.0;
2017;;-3.0;
2017;Outro (direita);-2.0;
2017;;-3.0;PT
2017;;-3.0;
2017;;-1.0;
2017;;-3.0;PT
2017;;-2.0;
2017;;-3.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;0.0;
2017;Outro (direita);2.0;
2017;;-3.0;
2017;Outro (esquerda);-2.0;PT
2017;;-2.0;PT
2017;;0.0;PT
2017;;-3.0;Outros
2017;;0.0;
2017;;-3.0;PT
2017;;-1.0;Outros
2017;;3.0;PT
2017;;-3.0;PT
2017;;-3.0;PT
2017;;-3.0;
2017;;-1.0;PT
2017;;-3.0;
2017;;-3.0;Outros
2017;;-3.0;PT
2017;PT;-3.0;PT
2017;;0.0;Alternativa (PSDB ou PSL)
2017;;-2.0;Outros
2017;;-2.0;
2017;Outro (esquerda);0.0;Outros
2017;;-3.0;PT
2017;;-1.0;PT
2017;;3.0;Outros
2017;;-3.0;PT
2017;;-3.0;
2017;PT;-3.0;Outros
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-1.0;
2017;;-1.0;Outros
2017;;-1.0;PT
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;
2017;;-1.0;
2017;;-3.0;
2017;;-1.0;PT
2017;;-2.0;
2017;;-1.0;
2017;;-1.0;
2017;PT;-3.0;
2017;;-3.0;PT
2017;Outro (direita);1.0;
2017;;-1.0;Nenhum
2017;;-3.0;
2017;;-3.0;PT
2017;;-2.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;Outro (direita);-2.0;PT
2017;;3.0;PT
2017;;1.0;Outros
2017;;1.0;
2017;Outro (direita);3.0;PT
2017;;-3.0;PT
2017;;1.0;PT
2017;;-1.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-2.0;
2017;;-3.0;
2017;PT;3.0;PT
2017;;-3.0;Nenhum
2017;;2.0;PT
2017;PT;-3.0;PT
2017;;-1.0;PT
2017;;-3.0;Nenhum
2017;;;
2017;PSDB;0.0;Alternativa (PSDB ou PSL)
2017;PSDB;0.0;
2017;;-3.0;PT
2017;;-3.0;
2017;PT;-3.0;PT
2017;;3.0;
2017;Outro (esquerda);2.0;Alternativa (PSDB ou PSL)
2017;;-3.0;
2017;;-3.0;Alternativa (PSDB ou PSL)
2017;;-1.0;PT
2017;;-3.0;Nenhum
2017;;1.0;
2017;;-3.0;PT
2017;;-1.0;
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;0.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;-3.0;
2019;;0.0;
2019;;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;Outro (esquerda);3.0;Alternativa (PSDB ou PSL)
2019;PT;0.0;
2019;;-2.0;Outros
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Nenhum
2019;;-3.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Outros
2019;;0.0;
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);1.0;Outros
2019;;2.0;
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;-3.0;PT
2019;;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;2.0;
2019;;3.0;PT
2019;;-1.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;PT
2019;PT;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;1.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;-2.0;Outros
2019;;0.0;PT
2019;;-3.0;
2019;;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;PT
2019;;1.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;2.0;
2019;;-2.0;
2019;;2.0;
2019;;-1.0;Outros
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;;3.0;
2019;;2.0;PT
2019;;2.0;PT
2019;Outro;2.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;
2019;;3.0;Outros
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;PT;1.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;-2.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;3.0;
2019;;;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;1.0;PT
2019;;2.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;2.0;PT
2019;;-2.0;PT
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;Outro;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-2.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;0.0;
2019;;2.0;Outros
2019;PT;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;2.0;
2019;;-3.0;
2019;;3.0;PT
2019;;1.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-1.0;PT
2019;;2.0;Outros
2019;PT;2.0;PT
2019;;3.0;
2019;Outro (direita);2.0;Outros
2019;;-3.0;Nenhum
2019;Outro (esquerda);1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro;1.0;Outros
2019;;3.0;PT
2019;PT;1.0;PT
2019;;1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-3.0;PT
2019;;-3.0;Outros
2019;;3.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;Outro (esquerda);3.0;Outros
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;3.0;Outros
2019;;-2.0;Outros
2019;;-3.0;
2019;Outro (esquerda);0.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-1.0;
2019;PT;;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;2.0;
2019;;2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;2.0;PT
2019;;3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PT;2.0;PT
2019;;-3.0;
2019;Outro (esquerda);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;1.0;PT
2019;PT;0.0;
2019;;2.0;
2019;;2.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;PT;-3.0;PT
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;3.0;Outros
2019;;2.0;
2019;;0.0;
2019;PT;-3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;-3.0;
2019;;-3.0;
2019;;;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (esquerda);3.0;
2019;PT;-1.0;PT
2019;;-2.0;
2019;;-3.0;
2019;;-3.0;Nenhum
2019;;-2.0;Outros
2019;;0.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;3.0;PT
2019;Outro (direita);1.0;
2019;;-1.0;Outros
2019;;0.0;Outros
2019;;-3.0;
2019;;0.0;
2019;;3.0;
2019;;2.0;PT
2019;;1.0;PT
2019;;-3.0;PT
2019;;-2.0;PT
